layer3	KEGG_ID	C16433	layer2	shared.name	rn:R02821	allosteric_inhibitor	ec:2.1.1.5
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R03922	allosteric_inhibitor	ec:2.1.1.57
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R00827	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R02534	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R02920	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R03304	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R04301	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R04762	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R04764	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R04881	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R04887	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R07330	allosteric_inhibitor	ec:2.1.1.6
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R03701	allosteric_inhibitor	ec:2.1.1.67
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R08236	allosteric_inhibitor	ec:2.1.1.67
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R08239	allosteric_inhibitor	ec:2.1.1.67
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R08246	allosteric_inhibitor	ec:2.1.1.67
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R04190	allosteric_inhibitor	ec:2.1.1.77
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R02155	allosteric_inhibitor	ec:2.1.1.8
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R09370	allosteric_inhibitor	ec:2.1.1.96
layer3	KEGG_ID	C00021	layer2	shared.name	rn:R02572	allosteric_inhibitor	ec:2.1.1.96
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R03189	allosteric_inhibitor	ec:2.1.2.5
