kinase-layer	KEGG_ID	rno:84027	enzyme-layer	KEGG_REACTION_GENE	rno:24642	phosphorylation
kinase-layer	KEGG_ID	rno:84027	enzyme-layer	KEGG_REACTION_GENE	rno:24959	phosphorylation
kinase-layer	KEGG_ID	rno:84027	enzyme-layer	KEGG_REACTION_GENE	rno:296973	phosphorylation
kinase-layer	KEGG_ID	rno:361696	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:361696	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:361696	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:83840	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:83840	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:83840	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:24679	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:24679	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:24679	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:25636	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:25636	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:25636	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:25725	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:25725	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:25725	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:293508	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:293508	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:293508	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:29699	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:29699	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:29699	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:24185	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:24185	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:24185	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:25233	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
kinase-layer	KEGG_ID	rno:25233	enzyme-layer	KEGG_REACTION_GENE	rno:60416	phosphorylation
kinase-layer	KEGG_ID	rno:25233	enzyme-layer	KEGG_REACTION_GENE	rno:65152	phosphorylation
kinase-layer	KEGG_ID	rno:29414	enzyme-layer	KEGG_REACTION_GENE	rno:25741	phosphorylation
