layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25636	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25725	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:293508	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29699	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:24185	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25233	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:29414	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:25522	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:25741
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:60416
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R00756	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03236	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03237	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03238	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R03239	kinase2enzyme	rno:65152
layer1	node	KEGG_ID	rno:84006	layer2	edge	shared.name	rn:R04779	kinase2enzyme	rno:65152
