layer1	node	KEGG_ID	mmu:11651	layer2	node	name	V$CREB1_Q6	CREB1	2
layer1	node	KEGG_ID	mmu:26413	layer2	node	name	V$CREB1_Q6	CREB1	1
layer1	node	KEGG_ID	mmu:11651	layer2	node	name	V$FOXO1_08	FOXO1A	2
