layer3	node	KEGG_ID	C00049	layer2	edge	shared.name	ec:2.6.1.5	inhibitor
layer3	node	KEGG_ID	C00402	layer2	edge	shared.name	ec:2.6.1.5	inhibitor
layer3	node	KEGG_ID	C16433	layer2	edge	shared.name	ec:2.6.1.5	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:2.6.1.52	inhibitor
layer3	node	KEGG_ID	C00026	layer2	edge	shared.name	ec:2.6.1.52	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:2.6.1.7	inhibitor
layer3	node	KEGG_ID	C00026	layer2	edge	shared.name	ec:2.6.1.7	inhibitor
layer3	node	KEGG_ID	C00049	layer2	edge	shared.name	ec:2.6.1.7	inhibitor
layer3	node	KEGG_ID	C16433	layer2	edge	shared.name	ec:2.6.1.7	inhibitor
layer3	node	KEGG_ID	C00074	layer2	edge	shared.name	ec:2.7.1.1	inhibitor
layer3	node	KEGG_ID	C00085	layer2	edge	shared.name	ec:2.7.1.1	inhibitor
layer3	node	KEGG_ID	C00092	layer2	edge	shared.name	ec:2.7.1.1	inhibitor
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:2.7.1.1	inhibitor
layer3	node	KEGG_ID	C00074	layer2	edge	shared.name	ec:2.7.1.105	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:2.7.1.105	inhibitor
layer3	node	KEGG_ID	C00665	layer2	edge	shared.name	ec:2.7.1.105	inhibitor
layer3	node	KEGG_ID	C05345	layer2	edge	shared.name	ec:2.7.1.105	inhibitor
layer3	node	KEGG_ID	C00074	layer2	edge	shared.name	ec:2.7.1.106	inhibitor
layer3	node	KEGG_ID	C00149	layer2	edge	shared.name	ec:2.7.1.106	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:2.7.1.106	inhibitor
layer3	node	KEGG_ID	C00311	layer2	edge	shared.name	ec:2.7.1.106	inhibitor
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:2.7.1.106	inhibitor
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:2.7.1.11	activator
layer3	node	KEGG_ID	C00665	layer2	edge	shared.name	ec:2.7.1.11	activator
layer3	node	KEGG_ID	C00026	layer2	edge	shared.name	ec:2.7.1.11	inhibitor
layer3	node	KEGG_ID	C00074	layer2	edge	shared.name	ec:2.7.1.11	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:2.7.1.11	inhibitor
layer3	node	KEGG_ID	C00311	layer2	edge	shared.name	ec:2.7.1.11	inhibitor
layer3	node	KEGG_ID	C00711	layer2	edge	shared.name	ec:2.7.1.11	inhibitor
layer3	node	KEGG_ID	C00092	layer2	edge	shared.name	ec:2.7.1.2	inhibitor
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:2.7.1.40	activator
layer3	node	KEGG_ID	C00041	layer2	edge	shared.name	ec:2.7.1.40	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:2.7.2.3	inhibitor
layer3	node	KEGG_ID	C00197	layer2	edge	shared.name	ec:2.7.2.3	inhibitor
layer3	node	KEGG_ID	C00091	layer2	edge	shared.name	ec:2.8.3.5	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:2.8.3.5	inhibitor
layer3	node	KEGG_ID	C00711	layer2	edge	shared.name	ec:2.8.3.5	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.1.1.4	inhibitor
layer3	node	KEGG_ID	C00122	layer2	edge	shared.name	ec:3.1.2.2	activator
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.1.2.2	activator
layer3	node	KEGG_ID	C00711	layer2	edge	shared.name	ec:3.1.2.2	activator
layer3	node	KEGG_ID	C01595	layer2	edge	shared.name	ec:3.1.2.2	activator
layer3	node	KEGG_ID	C00122	layer2	edge	shared.name	ec:3.1.2.2	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.1.2.2	inhibitor
layer3	node	KEGG_ID	C00711	layer2	edge	shared.name	ec:3.1.2.2	inhibitor
layer3	node	KEGG_ID	C02990	layer2	edge	shared.name	ec:3.1.2.2	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.1.3.11	activator
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:3.1.3.11	activator
layer3	node	KEGG_ID	C00085	layer2	edge	shared.name	ec:3.1.3.11	inhibitor
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:3.1.3.11	inhibitor
layer3	node	KEGG_ID	C00665	layer2	edge	shared.name	ec:3.1.3.11	inhibitor
layer3	node	KEGG_ID	C00074	layer2	edge	shared.name	ec:3.1.3.46	activator
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.1.3.46	activator
layer3	node	KEGG_ID	C00074	layer2	edge	shared.name	ec:3.1.3.46	inhibitor
layer3	node	KEGG_ID	C00085	layer2	edge	shared.name	ec:3.1.3.46	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.1.3.46	inhibitor
