Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.1.1.205	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.1.1.37	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.1.1.38	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.1.1.40	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.1.1.41	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.1.1.42	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.1.1.49	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.1.1.81	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.13.11.31	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.13.11.33	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.13.11.34	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.13.99.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.17.4.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.17.99.3	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.2.1.12	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.2.1.24	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.2.4.2	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.2.4.4	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.3.5.1	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.4.1.3	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.5.1.2	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:1.6.99.3	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.1.1.45	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.3.1.20	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.3.1.23	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.3.1.26	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.3.1.37	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.1.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.1.11	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.1.133	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.1.149	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.1.17	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.1.41	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.1.69	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.2.10	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.2.12	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.2.14	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.2.19	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.2.7	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.4.99.8	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.5.1.17	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.5.1.6	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.6.1.19	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.105	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.108	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.11	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.113	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.15	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.17	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.20	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.21	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.3	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.33	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.40	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.48	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.67	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.68	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.74	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.1.82	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.3.2	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.4.3	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.4.8	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.6.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.7.12	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.7.4	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.7.41	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.8.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.8.11	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.7.8.2	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.8.2.11	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.8.2.14	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.8.2.17	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.8.2.21	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:2.8.2.4	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.1.23	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.1.4	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.2.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.2.2	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.2.6	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.3.16	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.3.25	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.3.4	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.3.46	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.3.48	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.3.5	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.3.56	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.3.62	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.4.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.4.12	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.4.39	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.1.4.4	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.2.1.114	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.2.1.24	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.2.1.33	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.3.1.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.5.1.2	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.5.4.3	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.5.4.6	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.6.1.1	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.6.1.13	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.6.1.17	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.6.1.28	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.6.1.29	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.6.1.5	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.6.1.6	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:3.6.1.7	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:4.1.1.15	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:4.1.1.33	2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:4.1.1.36	-2
Metabolite-layer	KEGG_NODE_LABEL	C00002	Reaction-layer	shared.name	ec:4.1.2.13	-2
